Code;VSMI01M;VSMI02M;VSMI03M;VSMI01Q;VSMI02Q;VSMI03Q
21.12.15;18.8398;19.1993;19.3192;20.5518;18.963;20.5313
22.12.15;18.1738;18.9757;19.067;20.3645;18.9063;20.4493
23.12.15;15.6527;17.4863;17.9065;19.2589;18.2268;19.9334
24.12.15;15.6527;17.4863;17.9065;19.2589;18.2268;19.9334
25.12.15;15.6527;17.4863;17.9065;19.2589;18.2268;19.9334
28.12.15;16.9588;18.1309;18.4486;19.6741;18.4334;19.9714
29.12.15;15.673;17.247;17.7689;19.0949;17.9643;19.5602
30.12.15;17.0337;17.9611;18.4321;19.489;18.1443;19.7717
31.12.15;17.0337;17.9611;18.4321;19.489;18.1443;19.7717
01.01.16;17.0337;17.9611;18.4321;19.489;18.1443;19.7717
04.01.16;23.3633;20.9673;20.6029;21.2597;19.4839;20.8413
05.01.16;21.4103;19.8518;19.722;20.6162;18.9907;20.4913
06.01.16;22.0518;20.3907;20.166;20.8944;19.2176;20.5133
07.01.16;26.5369;22.6275;21.588;22.5118;19.9596;21.3471
08.01.16;26.9171;23.0464;21.9234;22.5493;20.1722;21.6318
11.01.16;30.4222;23.778;22.4818;23.0412;20.4556;22.0368
12.01.16;27.4842;22.6536;21.7806;22.627;20.0573;21.7354
13.01.16;27.5879;21.9371;21.4449;21.9789;19.7892;21.3359
14.01.16;27.5879;23.3707;22.6829;22.9669;20.4102;21.7707
15.01.16;27.5879;25.9983;24.0227;24.3586;21.1811;22.6046
18.01.16;25.8672;24.8465;24.0227;24.292;20.9979;22.7167
19.01.16;24.0924;26.1025;21.9721;23.3697;20.6161;22.2563
20.01.16;27.4153;26.1353;23.4928;25.7081;21.6416;23.2627
21.01.16;25.6713;24.9855;23.2312;24.9734;21.1877;23.3196
22.01.16;23.1998;23.1556;22.1235;23.5727;20.7289;22.6169
25.01.16;23.4103;23.3678;22.248;23.6619;20.8763;22.6424
26.01.16;22.6544;22.9;21.9822;23.3755;20.78;22.5642
27.01.16;22.6402;22.801;21.8986;23.4918;20.7178;22.3621
28.01.16;24.6392;24.2809;22.7794;24.4163;21.2854;22.9524
29.01.16;22.0597;22.9253;21.8554;23.3563;20.7656;22.5528
01.02.16;22.2174;23.0356;21.9825;23.1672;20.7902;22.5291
02.02.16;23.7415;24.2678;22.7083;23.9079;21.0112;22.8543
03.02.16;25.0782;25.0507;23.2648;24.4921;21.1988;23.1087
04.02.16;24.7716;24.6809;22.8904;24.3797;20.9339;23.0645
05.02.16;25.1918;25.4432;23.4443;25.0892;21.1771;23.4344
08.02.16;30.337;28.2752;25.1196;27.2029;21.8897;24.4986
09.02.16;32.4522;29.5771;26.6789;28.6339;21.9358;25.7528
10.02.16;30.2096;28.8924;26.7044;27.9194;22.2843;25.4348
11.02.16;35.0061;32.1469;28.7784;30.1901;22.8663;26.9886
12.02.16;31.851;31.2106;28.4081;29.6349;22.7744;26.556
15.02.16;33.3448;29.4253;27.1873;27.9567;22.6162;25.5263
16.02.16;31.7701;29.3371;27.0031;28.0142;22.5978;25.6933
17.02.16;29.9735;27.2946;25.7734;26.3658;22.3074;24.9572
18.02.16;29.9735;26.597;25.2027;26.0626;22.1331;24.8177
19.02.16;29.9735;26.8971;25.5277;26.1718;22.2292;25.1053
22.02.16;25.9458;24.3954;25.5277;25.2036;21.8665;24.3726
23.02.16;26.6271;24.6549;22.7235;25.429;21.7915;24.6527
24.02.16;28.7408;25.9658;23.3492;26.5975;22.1304;25.4622
25.02.16;27.0413;24.8586;22.8497;25.5778;21.8808;24.8867
26.02.16;24.2893;23.1836;22.2147;24.3305;21.5497;24.1067
29.02.16;25.6708;23.7354;22.4689;24.6708;21.6679;24.3275
01.03.16;24.2161;22.5096;21.6678;23.4848;21.2537;23.6031
02.03.16;22.9269;21.3795;20.9199;22.606;20.8721;23.0602
03.03.16;22.4711;20.8259;20.5177;22.0805;20.4766;22.6808
04.03.16;20.7657;19.4556;19.4451;21.0095;19.9652;22.1078
07.03.16;22.449;19.8199;19.5856;21.2598;19.9497;22.0341
08.03.16;25.7255;21.5799;20.7397;22.2646;20.4791;24.0304
09.03.16;26.475;21.7152;20.8131;22.1975;20.3217;22.4959
10.03.16;24.7898;21.2843;20.5583;21.8345;20.226;22.3926
11.03.16;20.1594;19.3545;19.6723;21.467;19.9197;22.1809
14.03.16;21.2181;18.1768;18.6809;20.445;19.5067;21.4718
15.03.16;22.7754;18.4833;18.9995;20.5003;19.6338;21.6222
16.03.16;25.8313;18.8463;19.1222;20.6694;19.66;21.7713
17.03.16;25.8313;18.0805;18.8007;20.5046;19.4458;21.673
18.03.16;25.8313;16.8868;17.8645;19.6858;18.7954;21.1221
21.03.16;16.6959;17.6055;19.0639;18.4754;20.7388;21.1221
22.03.16;17.0657;17.7533;19.607;18.3638;20.7197;11.1286
23.03.16;16.5489;17.5063;18.9988;18.3581;20.5472;13.7894
24.03.16;19.2275;18.8777;20.2359;18.9213;21.2051;13.8307
25.03.16;19.2275;18.8777;20.2359;18.9213;21.2051;13.8307
28.03.16;19.2275;18.8777;20.2359;18.9213;21.2051;13.8307
29.03.16;19.7358;18.8971;20.5438;18.8751;21.2192;13.8482
30.03.16;16.9179;17.607;18.9337;18.3908;20.609;13.8123
31.03.16;17.3378;17.7379;19.0635;18.3811;20.5985;13.7112
01.04.16;19.2749;19.0269;20.5077;18.9767;21.3121;13.5402
04.04.16;18.985;18.4532;20.1008;18.6642;20.8561;13.5895
05.04.16;21.0939;19.3707;20.7202;19.1762;21.4501;13.5653
06.04.16;18.896;18.4522;19.6677;18.8021;20.9157;18.986
07.04.16;21.1492;19.2075;20.1017;19.2206;21.242;19.2032
08.04.16;18.2467;18.0952;19.6556;18.9329;20.9294;18.9075
11.04.16;21.6318;18.5082;20.0657;19.1955;21.0658;19.0619
12.04.16;19.2713;17.9217;19.029;19.0844;20.9896;18.9244
13.04.16;18.9349;16.6019;18.436;18.6129;20.3275;18.4102
14.04.16;18.9349;15.7848;17.4543;18.264;20.1064;18.0727
15.04.16;18.9349;15.4297;17.442;18.2109;19.9316;18.0725
18.04.16;15.4732;17.8815;17.442;18.1423;19.7687;17.9778
19.04.16;14.9475;17.268;17.3342;17.774;19.1645;17.417
20.04.16;14.7802;17.0652;16.955;17.6708;19.0211;17.2516
21.04.16;14.8645;16.7016;17.007;17.7076;19.0369;17.5597
22.04.16;15.169;17.124;17.3253;17.9588;19.2449;17.7145
25.04.16;15.7721;17.6843;17.5798;18.1356;19.36;17.7997
26.04.16;15.5123;17.1972;17.4494;18.0981;19.4005;17.7458
27.04.16;15.9459;17.5196;17.683;18.2428;19.6078;17.9409
28.04.16;15.2394;17.4052;17.7533;18.4068;19.9555;18.1201
29.04.16;17.9857;19.4196;19.0363;19.3233;20.5958;18.7249
02.05.16;17.7813;19.7684;19.0688;19.2706;20.6989;18.9972
03.05.16;19.5;21.2658;20.451;19.9801;21.073;19.1556
04.05.16;19.8417;21.6482;20.8339;20.325;21.5473;19.1853
05.05.16;19.8417;21.6482;20.8339;20.325;21.5473;19.1853
06.05.16;18.8623;20.3194;20.702;20.164;21.6046;19.1844
09.05.16;18.1088;19.4105;20.1903;19.7992;21.2241;19.1638
10.05.16;16.7158;18.1326;19.2878;19.3027;20.5762;19.0332
11.05.16;16.6105;18.2686;19.302;19.3513;20.512;19.065
12.05.16;17.5629;19.5675;19.7704;19.7279;20.7257;19.2486
13.05.16;16.222;18.3687;19.644;19.6527;20.735;19.2299
16.05.16;16.222;18.3687;19.644;19.6527;20.735;19.2299
17.05.16;18.5424;18.9476;19.9486;19.8182;20.8212;19.3533
18.05.16;17.7139;18.0234;19.6181;19.6981;22.7229;19.3684
19.05.16;17.7139;19.0283;20.2092;20.0356;20.8846;19.4532
20.05.16;17.7139;17.3482;19.167;19.4715;20.6613;19.3706
23.05.16;17.4378;19.1571;19.167;19.4332;20.5247;19.3597
24.05.16;17.2528;17.9352;17.7589;18.745;20.1252;19.1171
25.05.16;15.3332;16.8552;16.9446;17.8435;19.4751;18.8349
26.05.16;14.4608;16.5835;16.6531;17.7215;19.2358;18.7633
27.05.16;13.6552;16.4131;16.5313;17.7011;19.184;18.7545
30.05.16;14.3025;16.8286;16.7585;18.0943;19.4307;19.1184
31.05.16;15.8595;18.0966;17.8568;18.8239;20.1603;19.5237
01.06.16;16.4614;18.8815;18.3418;19.4379;20.6149;19.7039
02.06.16;14.9225;18.1472;17.792;19.0079;20.2978;19.5459
03.06.16;14.7567;18.3957;18.0753;19.0463;20.3817;19.6164
06.06.16;14.3394;18.0631;17.9074;19.1211;20.1223;19.5668
07.06.16;13.6272;17.7831;17.6806;18.7643;19.9019;19.4991
08.06.16;13.7842;18.3581;18.0469;19.1052;20.3117;19.6619
09.06.16;14.7403;19.3739;18.6333;19.6192;22.5697;19.8367
10.06.16;20.1199;22.5616;21.0673;20.9994;21.7721;20.1692
13.06.16;26.501;25.4874;22.7688;22.0861;22.6729;20.3906
14.06.16;30.1779;28.6105;24.6025;23.3869;23.5011;20.5295
15.06.16;28.1926;28.3438;24.542;23.3365;23.4524;20.5738
16.06.16;28.1926;31.6963;26.6169;24.8742;24.264;20.8544
17.06.16;28.1926;30.3064;25.7809;24.9752;23.9064;20.604
